Stand,Plot,Canopy,Species,Rep,Year,Month,Day,Doy,QC,Season,Obs,Time,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,Status,
GR,16,Acsa,Quru,S8,2016,5,23,144,Q,1,6,545.8,3.26,0.0589,296,0.996,1.67,6,1,2.84,21.91,20.2,22.13,400.38,395.99,5.943,7.13,22.19,26.62,500,126,27,98.53,4.24,0.214,111115,
GR,16,Acsa,Quru,S8,2016,5,23,144,Q,1,7,635.7,1.92,0.0523,328,0.89,1.68,6,1,2.84,21.9,20.13,22.13,400.48,397.76,5.908,6.967,22.07,26.03,500.5,61,25,98.54,4.23,0.215,111115,
GR,16,Acsa,Quru,S8,2016,5,23,144,Q,1,8,724.8,0.797,0.0445,359,0.764,1.69,6,1,2.84,21.89,20.1,22.12,400.27,398.95,5.872,6.781,21.95,25.35,500.9,29,24,98.53,4.03,0.223,111115,
GR,16,Acsa,Quru,S8,2016,5,23,144,Q,1,9,814.7,0.161,0.0371,382,0.642,1.7,6,1,2.84,21.82,20.04,22.08,400.15,399.65,5.839,6.603,21.92,24.79,500.9,20,27,98.54,4.25,0.223,111115,
GR,16,Acsa,Quru,S8,2016,5,23,144,Q,1,10,903.8,-0.453,0.0315,412,0.549,1.71,6,1,2.84,21.82,20.01,22.05,400.09,400.37,5.808,6.463,21.81,24.27,499.9,9,22,98.54,4.17,0.22,111115,
GR,16,Acsa,Quru,S8,2016,5,23,144,Q,1,11,992.7,-0.664,0.0278,427,0.491,1.73,6,1,2.84,21.85,20.1,22.07,400.1,400.66,5.794,6.378,21.71,23.9,500.9,0,25,98.54,3.96,0.22,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,1,153.5,1.35,0.022,287,0.47,2.08,6,1,2.84,21.53,21.9,21.66,399.63,397.79,5.065,5.626,19.32,21.46,499.6,1499,475,98.36,3.46,0.223,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,2,303.4,0.918,0.0231,226,0.503,2.12,6,1,2.84,21.76,22.17,21.89,300.57,299.29,5.103,5.702,19.2,21.45,500.8,1499,549,98.37,3.5,0.219,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,3,453.4,0.528,0.0244,158,0.536,2.14,6,1,2.84,21.99,22.35,22.11,199.54,198.78,5.143,5.781,19.08,21.45,500.7,1500,469,98.38,3.36,0.209,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,4,603.5,-0.0772,0.0265,102,0.597,2.2,6,1,2.84,22.34,22.78,22.42,101.38,101.4,5.193,5.904,18.86,21.44,500.7,1498,647,98.38,2.93,0.204,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,5,753.6,-0.518,0.0288,77.8,0.664,2.25,6,1,2.84,22.72,23.17,22.8,50.58,51.16,5.267,6.058,18.69,21.5,500.6,1498,813,98.37,2.6,0.199,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,6,903.6,1.99,0.0317,283,0.749,2.3,6,1,2.84,23.12,23.56,23.22,400.08,397.34,5.328,6.22,18.45,21.54,500.7,1501,764,98.38,3.47,0.226,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,7,1054.5,1.95,0.032,286,0.774,2.36,6,1,2.84,23.49,23.92,23.59,400,397.3,5.402,6.323,18.3,21.42,500.9,1501,469,98.37,3.43,0.224,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,8,1204.5,2.83,0.0285,415,0.698,2.39,6,1,2.84,23.68,24.09,23.78,599.48,595.59,5.451,6.283,18.25,21.04,500.4,1501,340,98.38,3.35,0.233,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,9,1355.5,3.56,0.0232,522,0.579,2.43,6,1,2.84,23.82,24.24,23.92,800.21,795.39,5.53,6.22,18.36,20.65,500.6,1499,340,98.36,2.69,0.242,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,10,1505.5,3.8,0.0191,640,0.481,2.45,6,1,2.84,23.9,24.33,24.02,998.79,993.66,5.613,6.186,18.55,20.44,500.8,1500,355,98.37,1.84,0.256,111115,
SF,19,Open,Quru,S8,2016,5,9,130,C,1,11,1655.6,4.97,0.0169,970,0.43,2.47,6,1,2.84,24.04,24.47,24.15,1500.29,1493.56,5.684,6.196,18.63,20.3,500.4,1499,620,98.38,-1.21,0.272,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,1,94.7,1.4,0.027,303,0.556,2.01,6,1,2.84,21.08,21.5,21.18,399.46,397.52,5.067,5.73,19.87,22.47,500.4,1502,376,98.37,3.51,0.218,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,2,183.8,1.51,0.0256,291,0.513,1.96,6,1,2.84,21.09,21.14,21.23,399.31,397.26,5.072,5.683,19.88,22.27,500.7,1002,313,98.37,3.34,0.221,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,3,272.8,1.42,0.0246,293,0.485,1.93,6,1,2.84,21.08,20.9,21.25,399.14,397.21,5.063,5.641,19.86,22.12,500.6,751,319,98.37,3.48,0.22,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,4,362.7,1.59,0.0238,279,0.461,1.89,6,1,2.84,21.06,20.63,21.27,399.14,397.02,5.052,5.601,19.84,21.99,500.5,499,317,98.36,3.28,0.22,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,5,452.6,1.35,0.0234,294,0.442,1.85,6,1,2.84,21.03,20.32,21.27,399.09,397.26,5.044,5.573,19.84,21.92,498.8,250,325,98.37,3.31,0.221,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,6,541.7,1.12,0.023,308,0.432,1.83,6,1,2.84,21.03,20.23,21.29,399.16,397.61,5.047,5.562,19.85,21.88,500.2,126,322,98.36,3.3,0.226,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,7,631.8,0.258,0.0225,368,0.421,1.83,6,1,2.84,21.02,20.2,21.29,398.85,398.34,5.047,5.549,19.87,21.84,500.8,59,400,98.37,3.22,0.222,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,8,720.9,-0.447,0.022,420,0.409,1.82,6,1,2.84,21,20.12,21.3,398.88,399.22,5.044,5.532,19.88,21.8,500.6,31,380,98.36,3.24,0.22,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,9,810,-0.825,0.0213,449,0.395,1.81,6,1,2.84,20.98,20.06,21.29,398.89,399.69,5.049,5.52,19.92,21.78,500.1,21,355,98.36,3.21,0.219,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,10,899.1,-1.13,0.0207,475,0.384,1.81,6,1,2.84,20.97,20.04,21.28,398.73,399.9,5.036,5.494,19.88,21.69,500.6,10,363,98.36,3.3,0.217,111115,
SF,19,Open,Quru,S8,2016,5,9,130,Q,1,11,988,-1.52,0.0202,508,0.374,1.81,6,1,2.84,20.99,20.02,21.28,398.9,400.54,5.032,5.478,19.84,21.6,500.2,1,352,98.36,3.33,0.221,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,1,150.2,2.46,0.0283,242,0.791,2.72,6,1,2.84,27.88,28.23,27.98,400.53,397.2,10.499,11.436,27.53,29.99,500.5,1524,574,98.82,0.425,0.122,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,2,296.4,2.2,0.037,190,1.02,2.7,6,1,2.84,27.99,28.13,28.12,299.8,296.8,10.209,11.419,26.6,29.75,500.5,1479,528,98.82,0.45,0.09,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,3,442.2,1.39,0.0485,143,1.31,2.65,6,1,2.84,27.89,27.91,28.09,198.83,196.86,9.854,11.408,25.83,29.9,500.5,1483,493,98.82,0.395,0.065,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,4,587.8,0.24,0.0634,88.4,1.7,2.65,6,1,2.84,27.96,28,28.13,99.16,98.67,9.586,11.606,25.02,30.29,500.4,1497,389,98.81,0.136,0.0314,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,5,734.8,-0.378,0.0788,55,2.08,2.61,6,1,2.84,28,27.98,28.17,49.07,49.4,9.472,11.933,24.66,31.07,500.6,1505,328,98.81,-0.0633,0.0032,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,6,881.6,4.16,0.0503,246,1.39,2.72,6,1,2.84,27.95,28.09,28.13,400.43,394.78,9.432,11.085,24.63,28.95,500.4,1502,267,98.81,0.216,0.124,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,7,1027,2.56,0.0231,205,0.667,2.8,6,1,2.84,27.87,28.08,28.02,400.6,397.21,9.409,10.201,24.69,26.76,500.5,1548,318,98.81,0.289,0.137,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,8,1172.2,3.96,0.0228,295,0.644,2.74,6,1,2.84,27.61,27.75,27.8,600.63,595.42,9.313,10.077,24.81,26.85,500.6,1532,251,98.82,0.0606,0.173,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,9,1318.7,4.65,0.0181,356,0.511,2.74,6,1,2.84,27.47,27.65,27.67,800.42,794.36,9.337,9.943,25.08,26.71,500.5,1476,268,98.82,-0.867,0.21,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,10,1462.5,5.07,0.0157,443,0.453,2.79,6,1,2.84,27.6,27.85,27.74,1000.71,994.09,9.261,9.799,24.68,26.12,500.4,1506,444,98.81,-1.96,0.226,111115,
SF,19,Open,Quru,S8,2016,5,18,139,C,1,11,1607.9,6.4,0.0129,644,0.376,2.83,6,1,2.84,27.67,27.89,27.82,1500.75,1492.41,9.09,9.536,24.13,25.31,500.4,1489,429,98.81,-5.89,0.285,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,1,147.8,2.25,0.0214,216,0.559,2.54,6,1,2.84,27.2,27.37,27.38,400.81,397.85,10.637,11.299,29.03,30.84,500.6,1501,184,98.84,0.483,0.133,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,2,232.7,2.83,0.0254,205,0.626,2.4,6,1,2.84,27.13,26.92,27.33,400.18,396.49,11.034,11.776,30.24,32.27,500.5,996,328,98.84,0.488,0.12,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,3,316.3,3.06,0.0258,194,0.613,2.31,6,1,2.84,27.01,26.63,27.23,400,396.04,11.36,12.085,31.35,33.35,500.8,765,409,98.83,0.322,0.121,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,4,400.7,2.68,0.0234,200,0.536,2.23,6,1,2.84,26.95,26.36,27.18,399.44,395.97,11.707,12.341,32.42,34.18,500.7,496,417,98.84,0.365,0.117,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,5,484.7,2.37,0.0212,204,0.472,2.17,6,1,2.84,26.92,26.17,27.16,399.03,395.96,11.955,12.514,33.17,34.72,500.7,237,551,98.84,0.228,0.114,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,6,569.3,1.63,0.017,231,0.376,2.15,6,1,2.84,26.94,26.1,27.19,398.59,396.46,12.11,12.555,33.56,34.79,500.5,119,298,98.84,0.181,0.114,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,7,654.1,0.651,0.0121,299,0.27,2.16,6,1,2.84,26.93,26.04,27.19,398.49,397.58,12.071,12.391,33.47,34.36,500.2,58,480,98.84,0.336,0.113,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,8,737,0.268,0.00928,340,0.206,2.15,6,1,2.84,26.86,25.93,27.17,399.81,399.39,11.989,12.233,33.38,34.06,500.7,36,710,98.83,0.154,0.117,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,9,820.8,0.0715,0.00891,373,0.197,2.14,6,1,2.84,26.78,25.78,27.07,399.99,399.81,11.815,12.048,33.05,33.7,500.6,21,864,98.83,0.0834,0.13,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,10,903.8,-0.163,0.00706,423,0.157,2.15,6,1,2.84,26.74,25.75,27.03,400.13,400.25,11.65,11.836,32.66,33.19,500.6,10,663,98.83,0.018,0.124,111115,
SF,19,Open,Quru,S8,2016,5,18,139,Q,1,11,987.4,-1.04,0.0067,631,0.149,2.16,6,1,2.84,26.71,25.69,27,400.01,401.18,11.49,11.667,32.27,32.77,500.6,1,600,98.83,0.112,0.128,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,1,154.2,1.54,0.019,253,0.559,2.84,5.46,1,3.08,26.49,26.88,26.61,400.21,398.29,6.63,7.235,18.78,20.49,500.6,1500,982,98.36,3.62,0.239,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,2,305.3,0.987,0.0214,213,0.652,2.95,5.46,1,3.08,26.95,27.43,27,300.71,299.42,6.62,7.326,18.25,20.19,500.3,1499,773,98.36,3.6,0.238,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,3,455.2,0.371,0.023,164,0.717,3.01,5.46,1,3.08,27.33,27.81,27.37,200.01,199.45,6.728,7.504,18.14,20.23,500.7,1501,974,98.38,3.46,0.236,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,4,606.1,-0.226,0.0251,110,0.784,3.03,5.46,1,3.08,27.58,27.96,27.67,100.38,100.54,6.873,7.722,18.26,20.52,500.6,1504,919,98.38,3.04,0.227,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,5,756,-0.576,0.0282,80.7,0.869,2.99,5.46,1,3.08,27.56,27.81,27.71,50.42,51,6.817,7.757,18.13,20.63,500.6,1501,627,98.38,2.58,0.225,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,6,907,2.17,0.0306,266,0.928,2.95,5.46,1,3.08,27.42,27.63,27.61,399.47,396.7,6.779,7.783,18.18,20.87,500.8,1499,976,98.38,3.73,0.245,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,7,1057,2.16,0.0289,261,0.881,2.96,5.46,1,3.08,27.43,27.65,27.6,400.38,397.64,6.755,7.708,18.11,20.66,500.7,1502,873,98.38,3.65,0.243,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,8,1208,3.37,0.0261,364,0.799,2.96,5.46,1,3.08,27.39,27.62,27.59,600.29,596.09,6.73,7.595,18.08,20.4,500.5,1500,725,98.37,3.38,0.252,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,9,1357.8,4.22,0.0229,467,0.704,2.97,5.46,1,3.08,27.28,27.54,27.49,799.99,794.78,6.568,7.33,17.76,19.82,500.6,1502,445,98.37,2.8,0.268,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,10,1507.8,4.89,0.0198,559,0.6,2.94,5.46,1,3.08,27.03,27.23,27.25,1000.79,994.8,6.365,7.015,17.46,19.25,500.5,1500,538,98.37,1.86,0.27,111115,
SF,20,Open,Quru,S10,2016,5,9,130,C,1,11,1657.9,6.24,0.0171,853,0.515,2.91,5.46,1,3.08,26.83,26.99,27.02,1501.89,1494.25,6.248,6.806,17.34,18.89,500.6,1499,722,98.36,-1.05,0.285,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,1,94,1.9,0.0265,268,0.682,2.5,5.46,1,3.08,24.34,24.88,24.42,399.75,397.38,5.921,6.659,19.06,21.43,500.9,1499,651,98.39,3.53,0.23,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,2,185,1.97,0.0252,258,0.63,2.44,5.46,1,3.08,24.47,24.56,24.56,399.47,397.05,6.019,6.702,19.22,21.41,500.6,999,823,98.39,3.39,0.236,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,3,275,1.78,0.0241,265,0.596,2.41,5.46,1,3.08,24.59,24.41,24.7,399.51,397.31,6.094,6.74,19.32,21.37,500.7,749,862,98.38,3.62,0.232,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,4,366,1.81,0.0233,259,0.57,2.38,5.46,1,3.08,24.77,24.34,24.9,399.3,397.08,6.224,6.842,19.52,21.46,500.5,500,773,98.38,3.48,0.232,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,5,456,1.63,0.022,265,0.528,2.33,5.46,1,3.08,24.82,24.11,25.01,399.24,397.23,6.354,6.926,19.87,21.66,500.7,251,701,98.39,3.49,0.235,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,6,546,1.1,0.0212,301,0.502,2.31,5.46,1,3.08,24.92,24.01,25.12,399.19,397.77,6.471,7.015,20.12,21.81,500.5,126,876,98.39,3.31,0.235,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,7,636,0.0447,0.0196,380,0.463,2.3,5.46,1,3.08,25,24.02,25.21,399.13,398.88,6.614,7.115,20.46,22.01,500.7,60,965,98.38,3.42,0.236,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,8,726.1,-0.561,0.0183,433,0.44,2.33,5.46,1,3.08,25.15,24.27,25.35,399.08,399.5,6.737,7.213,20.66,22.12,500.8,30,931,98.39,3.37,0.234,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,9,815,-0.785,0.0177,455,0.427,2.35,5.46,1,3.08,25.28,24.33,25.49,398.98,399.65,6.744,7.206,20.52,21.93,500.8,20,1109,98.38,3.38,0.238,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,10,904.1,-1.2,0.0168,497,0.412,2.38,5.46,1,3.08,25.4,24.49,25.62,398.83,399.96,6.707,7.153,20.26,21.61,500.7,10,942,98.38,3.44,0.238,111115,
SF,20,Open,Quru,S10,2016,5,9,130,Q,1,11,994.1,-1.34,0.0169,509,0.423,2.43,5.46,1,3.08,25.6,24.71,25.8,398.8,400.08,6.64,7.098,19.83,21.19,500.7,1,853,98.39,3.38,0.243,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,1,152.7,0.657,0.00994,281,0.231,2.26,5.87,1,2.9,22.16,22.75,22.28,400.88,400,5.019,5.289,18.43,19.42,499.7,1499,264,98.41,3.49,0.221,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,2,300.8,0.403,0.0104,228,0.246,2.29,5.87,1,2.9,22.21,22.95,22.27,300.96,300.4,4.998,5.285,18.3,19.35,499.6,1498,277,98.41,3.52,0.215,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,3,448.8,0.078,0.0105,181,0.249,2.31,5.87,1,2.9,22.34,23.1,22.38,199.91,199.76,5.018,5.309,18.23,19.28,500,1500,228,98.4,3.36,0.208,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,4,596.8,-0.154,0.011,118,0.263,2.31,5.87,1,2.9,22.35,23.08,22.42,99.77,99.92,5.019,5.326,18.22,19.33,499.5,1499,224,98.4,2.84,0.2,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,5,745.8,-0.337,0.0113,96.2,0.267,2.29,5.87,1,2.9,22.28,22.98,22.35,50.77,51.15,5.02,5.332,18.3,19.44,499.8,1499,224,98.4,2.55,0.195,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,6,893.8,0.756,0.0121,286,0.281,2.26,5.87,1,2.9,22.14,22.82,22.22,400.52,399.5,5.028,5.356,18.49,19.69,499.6,1499,236,98.41,3.64,0.219,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,7,1042.9,0.844,0.0127,279,0.295,2.25,5.87,1,2.9,22.09,22.79,22.15,399.68,398.55,5.04,5.385,18.59,19.86,499.6,1500,238,98.4,3.6,0.223,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,8,1190.8,1.51,0.0125,385,0.288,2.24,5.87,1,2.9,22.07,22.72,22.14,599.65,597.68,5.042,5.378,18.62,19.86,499.7,1501,211,98.4,3.23,0.229,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,9,1339.8,2.14,0.0121,488,0.276,2.22,5.87,1,2.9,22.04,22.59,22.12,799.02,796.25,5.029,5.352,18.61,19.8,499.4,1501,213,98.41,2.66,0.236,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,10,1487.8,2.58,0.0113,603,0.258,2.22,5.87,1,2.9,21.98,22.54,22.06,1000.79,997.46,5.036,5.338,18.7,19.82,499.5,1500,238,98.4,1.78,0.241,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,C,1,11,1635.9,3.46,0.0108,938,0.247,2.22,5.87,1,2.9,21.98,22.54,22.05,1499.68,1495.18,5.043,5.332,18.72,19.8,499.8,1501,229,98.4,-1.23,0.256,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,1,122.4,0.671,0.0147,312,0.366,2.41,5.87,1,2.9,23.64,24.09,23.8,400.03,399.07,5.687,6.114,19.1,20.53,499.6,1499,350,98.43,3.59,0.229,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,2,211.5,0.292,0.0152,354,0.357,2.29,5.87,1,2.9,23.43,23.38,23.63,399.9,399.39,5.616,6.033,19.1,20.52,499.9,1000,356,98.42,4.04,0.254,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,3,299.4,0.912,0.0138,280,0.318,2.24,5.87,1,2.9,23.3,23,23.5,400.15,398.93,5.556,5.927,19.04,20.31,499.9,750,339,98.41,3.45,0.228,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,4,388.5,0.621,0.0133,312,0.3,2.19,5.87,1,2.9,23.2,22.65,23.42,400.17,399.3,5.494,5.844,18.94,20.15,499.9,500,300,98.41,3.55,0.227,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,5,476.5,0.619,0.0131,311,0.284,2.11,5.87,1,2.9,23.04,22.18,23.28,400.2,399.34,5.448,5.78,18.97,20.12,500,251,261,98.41,3.4,0.222,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,6,564.5,0.0722,0.0125,377,0.266,2.06,5.87,1,2.9,22.85,21.82,23.12,400.1,399.89,5.396,5.707,19.01,20.1,499.3,124,249,98.42,3.55,0.227,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,7,652.6,-0.427,0.0123,442,0.259,2.04,5.87,1,2.9,22.71,21.62,22.98,400.13,400.51,5.341,5.643,18.97,20.04,499.8,60,225,98.41,3.47,0.227,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,8,740.5,-0.963,0.0114,522,0.236,2.02,5.87,1,2.9,22.57,21.44,22.85,400.17,401.19,5.291,5.567,18.95,19.94,499.5,30,217,98.41,3.4,0.222,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,9,829.5,-1.06,0.0108,544,0.221,2,5.87,1,2.9,22.43,21.28,22.72,400.24,401.38,5.239,5.497,18.93,19.86,500,20,225,98.42,3.36,0.223,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,10,917.5,-1.29,0.0103,586,0.21,1.98,5.87,1,2.9,22.3,21.14,22.58,400.26,401.68,5.192,5.438,18.91,19.8,499.5,9,228,98.42,3.28,0.221,111115,
SF,26,Acsa,Quru,N1,2016,5,9,130,Q,1,11,1006.4,-1.49,0.00992,625,0.202,1.98,5.87,1,2.9,22.22,21.09,22.49,400.24,401.89,5.146,5.382,18.83,19.7,499.9,1,233,98.42,3.24,0.219,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,1,151.1,0.851,0.0121,279,0.179,1.45,6,1,2.84,16.72,16.55,16.79,400.35,399.24,4.285,4.499,22.18,23.28,498.8,1498,22,98.86,3.9,0.221,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,2,300.1,0.965,0.0157,194,0.232,1.45,6,1,2.84,16.92,16.68,16.86,300.2,298.96,4.304,4.581,21.99,23.41,500.7,1500,28,98.87,3.72,0.215,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,3,448.2,0.609,0.02,146,0.293,1.44,6,1,2.84,16.77,16.68,16.83,200.2,199.4,4.314,4.664,22.26,24.06,500.7,1499,23,98.87,3.69,0.208,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,4,597.2,0.212,0.0266,84.3,0.389,1.44,6,1,2.84,16.78,16.77,16.93,99.63,99.33,4.321,4.785,22.28,24.67,500.7,1499,25,98.87,3.14,0.201,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,5,747.2,-0.192,0.0333,58.7,0.487,1.45,6,1,2.84,17.09,16.9,17.03,50.52,50.72,4.341,4.922,21.95,24.88,500.8,1500,28,98.87,2.87,0.195,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,6,897.2,3.04,0.0421,272,0.611,1.44,6,1,2.84,17,16.98,17.11,400.19,396.26,4.358,5.087,22.16,25.86,500.5,1499,68,98.87,3.84,0.218,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,7,1048.2,2.89,0.0419,277,0.61,1.44,6,1,2.84,17.16,17.03,17.22,400.21,396.46,4.38,5.107,22.05,25.7,500.7,1500,224,98.87,3.91,0.217,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,8,1198.2,3.59,0.0295,386,0.446,1.49,6,1,2.84,17.34,17.3,17.39,599.56,594.94,4.405,4.937,21.92,24.57,500.8,1499,72,98.87,3.61,0.232,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,9,1347.2,3.6,0.0185,466,0.286,1.52,6,1,2.84,17.35,17.38,17.44,799.49,794.9,4.431,4.772,22.04,23.73,500.4,1499,31,98.87,3.12,0.239,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,10,1495.1,3,0.0132,613,0.206,1.53,6,1,2.84,17.48,17.4,17.48,1000.85,997.01,4.456,4.702,21.98,23.19,500.1,1501,40,98.86,2.18,0.251,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,C,1,11,1642.2,3.85,0.0109,901,0.17,1.52,6,1,2.84,17.55,17.33,17.52,1499.99,1495.07,4.472,4.675,21.96,22.95,500.4,1500,25,98.86,-0.785,0.262,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,Q,1,1,95.4,2.19,0.0291,268,0.419,1.42,6,1,2.84,16.73,16.51,16.7,400.46,397.63,4.189,4.689,21.67,24.26,499.9,1499,73,98.88,3.97,0.217,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,Q,1,2,183.4,2.17,0.0251,251,0.352,1.38,6,1,2.84,16.67,16.1,16.72,400.41,397.64,4.185,4.606,21.73,23.92,499.3,1001,28,98.88,3.95,0.218,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,Q,1,3,271.4,2.02,0.0219,242,0.302,1.36,6,1,2.84,16.63,15.87,16.77,400.35,397.78,4.186,4.547,21.79,23.67,500,750,29,98.89,3.85,0.216,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,Q,1,4,359.4,1.83,0.0192,237,0.26,1.33,6,1,2.84,16.62,15.6,16.78,400.42,398.1,4.189,4.499,21.82,23.44,501.3,501,22,98.88,3.73,0.215,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,Q,1,5,446.5,1.64,0.0178,244,0.236,1.3,6,1,2.84,16.6,15.27,16.76,400.5,398.42,4.189,4.47,21.85,23.31,501,249,24,98.87,3.8,0.216,111115,
SF,26,Acsa,Quru,N1,2016,5,18,139,Q,1,6,533.6,1.5,0.0162,243,0.211,1.28,6,1,2.84,16.52,15.07,16.74,400.3,398.41,4.191,4.442,21.97,23.29,501.4,125,25,98.88,3.63,0.211,111115,
